Date_reported,Country,New_cases
2020-11-23,Grenada,0
2020-11-24,Grenada,0
2020-11-25,Grenada,0
2020-11-26,Grenada,0
2020-11-27,Grenada,0
2020-11-28,Grenada,0
2020-11-29,Grenada,0
2020-11-30,Grenada,0
2020-12-01,Grenada,0
2020-12-02,Grenada,0
2020-12-03,Grenada,0
2020-12-04,Grenada,0
2020-12-05,Grenada,0
2020-12-06,Grenada,0
2020-12-07,Grenada,2
2020-12-08,Grenada,0
2020-12-09,Grenada,0
2020-12-10,Grenada,0
2020-12-11,Grenada,0
2020-12-12,Grenada,0
2020-12-13,Grenada,0
2020-12-14,Grenada,26
2020-12-15,Grenada,2
2020-12-16,Grenada,0
2020-12-17,Grenada,14
2020-12-18,Grenada,0
2020-12-19,Grenada,9
2020-12-20,Grenada,0
2020-12-21,Grenada,0
2020-12-22,Grenada,13
2020-12-23,Grenada,0
2020-12-24,Grenada,2
2020-12-25,Grenada,3
2020-12-26,Grenada,4
2020-12-27,Grenada,0
2020-12-28,Grenada,0
2020-12-29,Grenada,14
2020-12-30,Grenada,0
2020-12-31,Grenada,0
2021-01-01,Grenada,0
2021-01-02,Grenada,0
2021-01-03,Grenada,0
2021-01-04,Grenada,0
2021-01-05,Grenada,0
2021-01-06,Grenada,0
2021-01-07,Grenada,0
2021-01-08,Grenada,0
2021-01-09,Grenada,1
2021-01-10,Grenada,4
2021-01-11,Grenada,0
2021-01-12,Grenada,0
2021-01-13,Grenada,4
2021-01-14,Grenada,0
2021-01-15,Grenada,0
2021-01-16,Grenada,0
2021-01-17,Grenada,0
2021-01-18,Grenada,0
2021-01-19,Grenada,0
2021-01-20,Grenada,0
2021-01-21,Grenada,0
2021-01-22,Grenada,0
2021-01-23,Grenada,8
2021-01-24,Grenada,0
2021-01-25,Grenada,1
2021-01-26,Grenada,0
2021-01-27,Grenada,0
2021-01-28,Grenada,0
2021-01-29,Grenada,0
2021-01-30,Grenada,0
2021-01-31,Grenada,0
2021-02-01,Grenada,0
2021-02-02,Grenada,0
2021-02-03,Grenada,0
2021-02-04,Grenada,0
2021-02-05,Grenada,0
2021-02-06,Grenada,0
2021-02-07,Grenada,0
2021-02-08,Grenada,0
2021-02-09,Grenada,0
2021-02-10,Grenada,0
2021-02-11,Grenada,0
2021-02-12,Grenada,0
2021-02-13,Grenada,0
2021-02-14,Grenada,0
2021-02-15,Grenada,0
2020-01-03,Guadeloupe,0
2020-01-04,Guadeloupe,0
2020-01-05,Guadeloupe,0
2020-01-06,Guadeloupe,0
2020-01-07,Guadeloupe,0
2020-01-08,Guadeloupe,0
2020-01-09,Guadeloupe,0
2020-01-10,Guadeloupe,0
2020-01-11,Guadeloupe,0
2020-01-12,Guadeloupe,0
2020-01-13,Guadeloupe,0
2020-01-14,Guadeloupe,0
2020-01-15,Guadeloupe,0
2020-01-16,Guadeloupe,0
2020-01-17,Guadeloupe,0
2020-01-18,Guadeloupe,0
2020-01-19,Guadeloupe,0
2020-01-20,Guadeloupe,0
2020-01-21,Guadeloupe,0
2020-01-22,Guadeloupe,0
2020-01-23,Guadeloupe,0
2020-01-24,Guadeloupe,0
2020-01-25,Guadeloupe,0
2020-01-26,Guadeloupe,0
2020-01-27,Guadeloupe,0
2020-01-28,Guadeloupe,0
2020-01-29,Guadeloupe,0
2020-01-30,Guadeloupe,0
2020-01-31,Guadeloupe,0
2020-02-01,Guadeloupe,0
2020-02-02,Guadeloupe,0
2020-02-03,Guadeloupe,0
2020-02-04,Guadeloupe,0
2020-02-05,Guadeloupe,0
2020-02-06,Guadeloupe,0
2020-02-07,Guadeloupe,0
2020-02-08,Guadeloupe,0
2020-02-09,Guadeloupe,0
2020-02-10,Guadeloupe,0
2020-02-11,Guadeloupe,0
2020-02-12,Guadeloupe,0
2020-02-13,Guadeloupe,0
2020-02-14,Guadeloupe,0
2020-02-15,Guadeloupe,0
2020-02-16,Guadeloupe,0
2020-02-17,Guadeloupe,0
2020-02-18,Guadeloupe,0
2020-02-19,Guadeloupe,0
2020-02-20,Guadeloupe,0
2020-02-21,Guadeloupe,0
2020-02-22,Guadeloupe,0
2020-02-23,Guadeloupe,0
2020-02-24,Guadeloupe,0
2020-02-25,Guadeloupe,0
2020-02-26,Guadeloupe,0
2020-02-27,Guadeloupe,0
2020-02-28,Guadeloupe,0
2020-02-29,Guadeloupe,0
2020-03-01,Guadeloupe,0
2020-03-02,Guadeloupe,0
2020-03-03,Guadeloupe,0
2020-03-04,Guadeloupe,0
2020-03-05,Guadeloupe,0
2020-03-06,Guadeloupe,0
2020-03-07,Guadeloupe,0
2020-03-08,Guadeloupe,0
2020-03-09,Guadeloupe,0
2020-03-10,Guadeloupe,0
2020-03-11,Guadeloupe,0
2020-03-12,Guadeloupe,0
2020-03-13,Guadeloupe,0
2020-03-14,Guadeloupe,7
2020-03-15,Guadeloupe,3
2020-03-16,Guadeloupe,0
2020-03-17,Guadeloupe,12
2020-03-18,Guadeloupe,15
2020-03-19,Guadeloupe,8
2020-03-20,Guadeloupe,6
2020-03-21,Guadeloupe,0
2020-03-22,Guadeloupe,0
2020-03-23,Guadeloupe,5
2020-03-24,Guadeloupe,17
2020-03-25,Guadeloupe,0
2020-03-26,Guadeloupe,3
2020-03-27,Guadeloupe,0
2020-03-28,Guadeloupe,20
2020-03-29,Guadeloupe,0
2020-03-30,Guadeloupe,0
2020-03-31,Guadeloupe,10
2020-04-01,Guadeloupe,8
2020-04-02,Guadeloupe,11
2020-04-03,Guadeloupe,3
2020-04-04,Guadeloupe,2
2020-04-05,Guadeloupe,0
2020-04-06,Guadeloupe,4
2020-04-07,Guadeloupe,1
2020-04-08,Guadeloupe,4
2020-04-09,Guadeloupe,0
2020-04-10,Guadeloupe,2
2020-04-11,Guadeloupe,2
2020-04-12,Guadeloupe,0
2020-04-13,Guadeloupe,0
2020-04-14,Guadeloupe,0
2020-04-15,Guadeloupe,2
2020-04-16,Guadeloupe,0
2020-04-17,Guadeloupe,0
2020-04-18,Guadeloupe,0
2020-04-19,Guadeloupe,0
2020-04-20,Guadeloupe,3
2020-04-21,Guadeloupe,0
2020-04-22,Guadeloupe,0
2020-04-23,Guadeloupe,0
2020-04-24,Guadeloupe,0
2020-04-25,Guadeloupe,1
2020-04-26,Guadeloupe,0
2020-04-27,Guadeloupe,0
2020-04-28,Guadeloupe,0
2020-04-29,Guadeloupe,0
2020-04-30,Guadeloupe,2
2020-05-01,Guadeloupe,1
2020-05-02,Guadeloupe,0
2020-05-03,Guadeloupe,0
2020-05-04,Guadeloupe,0
2020-05-05,Guadeloupe,0
2020-05-06,Guadeloupe,0
2020-05-07,Guadeloupe,1
2020-05-08,Guadeloupe,0
2020-05-09,Guadeloupe,1
2020-05-10,Guadeloupe,0
2020-05-11,Guadeloupe,0
2020-05-12,Guadeloupe,0
2020-05-13,Guadeloupe,1
2020-05-14,Guadeloupe,0
2020-05-15,Guadeloupe,0
2020-05-16,Guadeloupe,0
2020-05-17,Guadeloupe,0
2020-05-18,Guadeloupe,0
2020-05-19,Guadeloupe,0
2020-05-20,Guadeloupe,0
2020-05-21,Guadeloupe,0
2020-05-22,Guadeloupe,0
2020-05-23,Guadeloupe,0
2020-05-24,Guadeloupe,1
2020-05-25,Guadeloupe,0
2020-05-26,Guadeloupe,5
2020-05-27,Guadeloupe,0
2020-05-28,Guadeloupe,0
2020-05-29,Guadeloupe,0
2020-05-30,Guadeloupe,1
2020-05-31,Guadeloupe,0
2020-06-01,Guadeloupe,0
2020-06-02,Guadeloupe,0
2020-06-03,Guadeloupe,0
2020-06-04,Guadeloupe,0
2020-06-05,Guadeloupe,0
2020-06-06,Guadeloupe,2
2020-06-07,Guadeloupe,0
2020-06-08,Guadeloupe,0
2020-06-09,Guadeloupe,0
2020-06-10,Guadeloupe,0
2020-06-11,Guadeloupe,0
2020-06-12,Guadeloupe,0
2020-06-13,Guadeloupe,7
2020-06-14,Guadeloupe,0
2020-06-15,Guadeloupe,0
2020-06-16,Guadeloupe,0
2020-06-17,Guadeloupe,0
2020-06-18,Guadeloupe,0
2020-06-19,Guadeloupe,0
2020-06-20,Guadeloupe,3
2020-06-21,Guadeloupe,0
2020-06-22,Guadeloupe,0
2020-06-23,Guadeloupe,0
2020-06-24,Guadeloupe,0
2020-06-25,Guadeloupe,0
2020-06-26,Guadeloupe,0
2020-06-27,Guadeloupe,8
2020-06-28,Guadeloupe,0
2020-06-29,Guadeloupe,0
2020-06-30,Guadeloupe,0
2020-07-01,Guadeloupe,0
2020-07-02,Guadeloupe,0
2020-07-03,Guadeloupe,0
2020-07-04,Guadeloupe,0
2020-07-05,Guadeloupe,2
2020-07-06,Guadeloupe,0
2020-07-07,Guadeloupe,0
2020-07-08,Guadeloupe,0
2020-07-09,Guadeloupe,0
2020-07-10,Guadeloupe,0
2020-07-11,Guadeloupe,6
2020-07-12,Guadeloupe,0
2020-07-13,Guadeloupe,0
2020-07-14,Guadeloupe,0
2020-07-15,Guadeloupe,0
2020-07-16,Guadeloupe,0
2020-07-17,Guadeloupe,0
2020-07-18,Guadeloupe,5
2020-07-19,Guadeloupe,0
2020-07-20,Guadeloupe,0
2020-07-21,Guadeloupe,0
2020-07-22,Guadeloupe,0
2020-07-23,Guadeloupe,0
2020-07-24,Guadeloupe,0
2020-07-25,Guadeloupe,8
2020-07-26,Guadeloupe,0
2020-07-27,Guadeloupe,0
2020-07-28,Guadeloupe,0
2020-07-29,Guadeloupe,0
2020-07-30,Guadeloupe,41
2020-07-31,Guadeloupe,0
2020-08-01,Guadeloupe,0
2020-08-02,Guadeloupe,21
2020-08-03,Guadeloupe,0
2020-08-04,Guadeloupe,0
2020-08-05,Guadeloupe,7
2020-08-06,Guadeloupe,0
2020-08-07,Guadeloupe,7
2020-08-08,Guadeloupe,0
2020-08-09,Guadeloupe,11
2020-08-10,Guadeloupe,0
2020-08-11,Guadeloupe,0
2020-08-12,Guadeloupe,27
2020-08-13,Guadeloupe,0
2020-08-14,Guadeloupe,50
2020-08-15,Guadeloupe,79
2020-08-16,Guadeloupe,0
2020-08-17,Guadeloupe,0
2020-08-18,Guadeloupe,64
2020-08-19,Guadeloupe,0
2020-08-20,Guadeloupe,0
2020-08-21,Guadeloupe,0
2020-08-22,Guadeloupe,0
2020-08-23,Guadeloupe,261
2020-08-24,Guadeloupe,0
2020-08-25,Guadeloupe,0
2020-08-26,Guadeloupe,0
2020-08-27,Guadeloupe,164
2020-08-28,Guadeloupe,0
2020-08-29,Guadeloupe,0
2020-08-30,Guadeloupe,0
2020-08-31,Guadeloupe,210
2020-09-01,Guadeloupe,0
2020-09-02,Guadeloupe,124
2020-09-03,Guadeloupe,0
2020-09-04,Guadeloupe,94
2020-09-05,Guadeloupe,0
2020-09-06,Guadeloupe,0
2020-09-07,Guadeloupe,0
2020-09-08,Guadeloupe,0
2020-09-09,Guadeloupe,924
2020-09-10,Guadeloupe,0
2020-09-11,Guadeloupe,0
2020-09-12,Guadeloupe,0
2020-09-13,Guadeloupe,793
2020-09-14,Guadeloupe,0
2020-09-15,Guadeloupe,0
2020-09-16,Guadeloupe,0
2020-09-17,Guadeloupe,346
2020-09-18,Guadeloupe,0
2020-09-19,Guadeloupe,0
2020-09-20,Guadeloupe,0
2020-09-21,Guadeloupe,0
2020-09-22,Guadeloupe,0
2020-09-23,Guadeloupe,1061
2020-09-24,Guadeloupe,0
2020-09-25,Guadeloupe,0
2020-09-26,Guadeloupe,0
2020-09-27,Guadeloupe,467
2020-09-28,Guadeloupe,0
2020-09-29,Guadeloupe,0
2020-09-30,Guadeloupe,0
2020-10-01,Guadeloupe,574
2020-10-02,Guadeloupe,0
2020-10-03,Guadeloupe,375
2020-10-04,Guadeloupe,0
2020-10-05,Guadeloupe,0
2020-10-06,Guadeloupe,0
2020-10-07,Guadeloupe,0
2020-10-08,Guadeloupe,416
2020-10-09,Guadeloupe,0
2020-10-10,Guadeloupe,0
2020-10-11,Guadeloupe,164
2020-10-12,Guadeloupe,0
2020-10-13,Guadeloupe,0
2020-10-14,Guadeloupe,0
2020-10-15,Guadeloupe,425
2020-10-16,Guadeloupe,0
2020-10-17,Guadeloupe,214
2020-10-18,Guadeloupe,0
2020-10-19,Guadeloupe,0
2020-10-20,Guadeloupe,0
2020-10-21,Guadeloupe,0
2020-10-22,Guadeloupe,207
2020-10-23,Guadeloupe,0
2020-10-24,Guadeloupe,0
2020-10-25,Guadeloupe,0
2020-10-26,Guadeloupe,145
2020-10-27,Guadeloupe,0
2020-10-28,Guadeloupe,0
2020-10-29,Guadeloupe,131
2020-10-30,Guadeloupe,0
2020-10-31,Guadeloupe,137
2020-11-01,Guadeloupe,0
2020-11-02,Guadeloupe,0
2020-11-03,Guadeloupe,0
2020-11-04,Guadeloupe,0
2020-11-05,Guadeloupe,161
2020-11-06,Guadeloupe,0
2020-11-07,Guadeloupe,0
2020-11-08,Guadeloupe,0
2020-11-09,Guadeloupe,0
2020-11-10,Guadeloupe,0
2020-11-11,Guadeloupe,0
2020-11-12,Guadeloupe,195
2020-11-13,Guadeloupe,0
2020-11-14,Guadeloupe,0
2020-11-15,Guadeloupe,0
2020-11-16,Guadeloupe,83
2020-11-17,Guadeloupe,0
2020-11-18,Guadeloupe,0
2020-11-19,Guadeloupe,44
2020-11-20,Guadeloupe,0
2020-11-21,Guadeloupe,0
2020-11-22,Guadeloupe,0
2020-11-23,Guadeloupe,0
2020-11-24,Guadeloupe,0
2020-11-25,Guadeloupe,0
2020-11-26,Guadeloupe,119
2020-11-27,Guadeloupe,0
2020-11-28,Guadeloupe,0
2020-11-29,Guadeloupe,0
2020-11-30,Guadeloupe,0
2020-12-01,Guadeloupe,34
2020-12-02,Guadeloupe,0
2020-12-03,Guadeloupe,49
2020-12-04,Guadeloupe,0
2020-12-05,Guadeloupe,0
2020-12-06,Guadeloupe,0
2020-12-07,Guadeloupe,0
2020-12-08,Guadeloupe,24
2020-12-09,Guadeloupe,0
2020-12-10,Guadeloupe,0
2020-12-11,Guadeloupe,0
2020-12-12,Guadeloupe,0
2020-12-13,Guadeloupe,0
2020-12-14,Guadeloupe,0
2020-12-15,Guadeloupe,47
2020-12-16,Guadeloupe,0
2020-12-17,Guadeloupe,0
2020-12-18,Guadeloupe,0
2020-12-19,Guadeloupe,0
2020-12-20,Guadeloupe,59
2020-12-21,Guadeloupe,0
2020-12-22,Guadeloupe,0
2020-12-23,Guadeloupe,0
2020-12-24,Guadeloupe,0
2020-12-25,Guadeloupe,0
2020-12-26,Guadeloupe,0
2020-12-27,Guadeloupe,63
2020-12-28,Guadeloupe,0
2020-12-29,Guadeloupe,0
2020-12-30,Guadeloupe,0
2020-12-31,Guadeloupe,0
2021-01-01,Guadeloupe,0
2021-01-02,Guadeloupe,0
2021-01-03,Guadeloupe,0
2021-01-04,Guadeloupe,0
2021-01-05,Guadeloupe,82
2021-01-06,Guadeloupe,0
2021-01-07,Guadeloupe,0
2021-01-08,Guadeloupe,0
2021-01-09,Guadeloupe,0
2021-01-10,Guadeloupe,0
2021-01-11,Guadeloupe,0
2021-01-12,Guadeloupe,132
2021-01-13,Guadeloupe,0
2021-01-14,Guadeloupe,0
2021-01-15,Guadeloupe,0
2021-01-16,Guadeloupe,0
2021-01-17,Guadeloupe,0
2021-01-18,Guadeloupe,0
2021-01-19,Guadeloupe,114
2021-01-20,Guadeloupe,0
2021-01-21,Guadeloupe,0
2021-01-22,Guadeloupe,0
2021-01-23,Guadeloupe,108
2021-01-24,Guadeloupe,0
2021-01-25,Guadeloupe,0
2021-01-26,Guadeloupe,0
2021-01-27,Guadeloupe,0
2021-01-28,Guadeloupe,0
2021-01-29,Guadeloupe,0
2021-01-30,Guadeloupe,0
2021-01-31,Guadeloupe,100
2021-02-01,Guadeloupe,0
2021-02-02,Guadeloupe,0
2021-02-03,Guadeloupe,0
2021-02-04,Guadeloupe,0
2021-02-05,Guadeloupe,0
2021-02-06,Guadeloupe,0
2021-02-07,Guadeloupe,0
2021-02-08,Guadeloupe,0
2021-02-09,Guadeloupe,146
2021-02-10,Guadeloupe,0
2021-02-11,Guadeloupe,0
2021-02-12,Guadeloupe,0
2021-02-13,Guadeloupe,0
2021-02-14,Guadeloupe,0
2021-02-15,Guadeloupe,0
2020-01-03,Guatemala,0
2020-01-04,Guatemala,0
2020-01-05,Guatemala,0
2020-01-06,Guatemala,0
2020-01-07,Guatemala,0
2020-01-08,Guatemala,0
2020-01-09,Guatemala,0
2020-01-10,Guatemala,0
2020-01-11,Guatemala,0
2020-01-12,Guatemala,0
2020-01-13,Guatemala,0
2020-01-14,Guatemala,0
2020-01-15,Guatemala,0
2020-01-16,Guatemala,0
2020-01-17,Guatemala,0
2020-01-18,Guatemala,0
2020-01-19,Guatemala,0
2020-01-20,Guatemala,0
2020-01-21,Guatemala,0
2020-01-22,Guatemala,0
2020-01-23,Guatemala,0
2020-01-24,Guatemala,0
2020-01-25,Guatemala,0
2020-01-26,Guatemala,0
2020-01-27,Guatemala,0
2020-01-28,Guatemala,0
2020-01-29,Guatemala,0
2020-01-30,Guatemala,0
2020-01-31,Guatemala,0
2020-02-01,Guatemala,0
2020-02-02,Guatemala,0
2020-02-03,Guatemala,0
2020-02-04,Guatemala,0
2020-02-05,Guatemala,0
2020-02-06,Guatemala,0
2020-02-07,Guatemala,0
2020-02-08,Guatemala,0
2020-02-09,Guatemala,0
2020-02-10,Guatemala,0
2020-02-11,Guatemala,0
2020-02-12,Guatemala,0
2020-02-13,Guatemala,0
2020-02-14,Guatemala,0
2020-02-15,Guatemala,0
2020-02-16,Guatemala,0
2020-02-17,Guatemala,0
2020-02-18,Guatemala,0
2020-02-19,Guatemala,0
2020-02-20,Guatemala,0
2020-02-21,Guatemala,0
2020-02-22,Guatemala,0
2020-02-23,Guatemala,0
2020-02-24,Guatemala,0
2020-02-25,Guatemala,0
2020-02-26,Guatemala,0
2020-02-27,Guatemala,0
2020-02-28,Guatemala,0
2020-02-29,Guatemala,0
2020-03-01,Guatemala,0
2020-03-02,Guatemala,0
2020-03-03,Guatemala,0
2020-03-04,Guatemala,0
2020-03-05,Guatemala,0
2020-03-06,Guatemala,0
2020-03-07,Guatemala,0
2020-03-08,Guatemala,0
2020-03-09,Guatemala,0
2020-03-10,Guatemala,0
2020-03-11,Guatemala,0
2020-03-12,Guatemala,0
2020-03-13,Guatemala,0
2020-03-14,Guatemala,0
2020-03-15,Guatemala,5
2020-03-16,Guatemala,0
2020-03-17,Guatemala,5
2020-03-18,Guatemala,0
2020-03-19,Guatemala,-1
2020-03-20,Guatemala,3
2020-03-21,Guatemala,0
2020-03-22,Guatemala,0
2020-03-23,Guatemala,6
2020-03-24,Guatemala,3
2020-03-25,Guatemala,0
2020-03-26,Guatemala,3
2020-03-27,Guatemala,0
2020-03-28,Guatemala,1
2020-03-29,Guatemala,7
2020-03-30,Guatemala,2
2020-03-31,Guatemala,2
2020-04-01,Guatemala,0
2020-04-02,Guatemala,3
2020-04-03,Guatemala,8
2020-04-04,Guatemala,3
2020-04-05,Guatemala,0
2020-04-06,Guatemala,11
2020-04-07,Guatemala,9
2020-04-08,Guatemala,7
2020-04-09,Guatemala,10
2020-04-10,Guatemala,8
2020-04-11,Guatemala,31
2020-04-12,Guatemala,11
2020-04-13,Guatemala,16
2020-04-14,Guatemala,3
2020-04-15,Guatemala,11
2020-04-16,Guatemala,13
2020-04-17,Guatemala,16
2020-04-18,Guatemala,18
2020-04-19,Guatemala,21
2020-04-20,Guatemala,22
2020-04-21,Guatemala,32
2020-04-22,Guatemala,5
2020-04-23,Guatemala,22
2020-04-24,Guatemala,26
2020-04-25,Guatemala,42
2020-04-26,Guatemala,46
2020-04-27,Guatemala,43
2020-04-28,Guatemala,27
2020-04-29,Guatemala,30
2020-04-30,Guatemala,27
2020-05-01,Guatemala,28
2020-05-02,Guatemala,14
2020-05-03,Guatemala,45
2020-05-04,Guatemala,44
2020-05-05,Guatemala,15
2020-05-06,Guatemala,27
2020-05-07,Guatemala,33
2020-05-08,Guatemala,35
2020-05-09,Guatemala,34
2020-05-10,Guatemala,68
2020-05-11,Guatemala,67
2020-05-12,Guatemala,85
2020-05-13,Guatemala,62
2020-05-14,Guatemala,85
2020-05-15,Guatemala,143
2020-05-16,Guatemala,176
2020-05-17,Guatemala,125
2020-05-18,Guatemala,120
2020-05-19,Guatemala,149
2020-05-20,Guatemala,89
2020-05-21,Guatemala,132
2020-05-22,Guatemala,132
2020-05-23,Guatemala,247
2020-05-24,Guatemala,231
2020-05-25,Guatemala,311
2020-05-26,Guatemala,370
2020-05-27,Guatemala,336
2020-05-28,Guatemala,194
2020-05-29,Guatemala,191
2020-05-30,Guatemala,203
2020-05-31,Guatemala,259
2020-06-01,Guatemala,132
2020-06-02,Guatemala,348
2020-06-03,Guatemala,249
2020-06-04,Guatemala,250
2020-06-05,Guatemala,174
2020-06-06,Guatemala,394
2020-06-07,Guatemala,331
2020-06-08,Guatemala,307
2020-06-09,Guatemala,263
2020-06-10,Guatemala,447
2020-06-11,Guatemala,364
2020-06-12,Guatemala,355
2020-06-13,Guatemala,340
2020-06-14,Guatemala,421
2020-06-15,Guatemala,509
2020-06-16,Guatemala,354
2020-06-17,Guatemala,427
2020-06-18,Guatemala,434
2020-06-19,Guatemala,545
2020-06-20,Guatemala,617
2020-06-21,Guatemala,641
2020-06-22,Guatemala,246
2020-06-23,Guatemala,390
2020-06-24,Guatemala,624
2020-06-25,Guatemala,771
2020-06-26,Guatemala,279
2020-06-27,Guatemala,800
2020-06-28,Guatemala,209
2020-06-29,Guatemala,569
2020-06-30,Guatemala,533
2020-07-01,Guatemala,479
2020-07-02,Guatemala,687
2020-07-03,Guatemala,915
2020-07-04,Guatemala,1061
2020-07-05,Guatemala,1221
2020-07-06,Guatemala,1208
2020-07-07,Guatemala,747
2020-07-08,Guatemala,724
2020-07-09,Guatemala,815
2020-07-10,Guatemala,624
2020-07-11,Guatemala,1247
2020-07-12,Guatemala,961
2020-07-13,Guatemala,979
2020-07-14,Guatemala,757
2020-07-15,Guatemala,387
2020-07-16,Guatemala,1130
2020-07-17,Guatemala,1202
2020-07-18,Guatemala,865
2020-07-19,Guatemala,870
2020-07-20,Guatemala,4233
2020-07-21,Guatemala,997
2020-07-22,Guatemala,1190
2020-07-23,Guatemala,906
2020-07-24,Guatemala,1057
2020-07-25,Guatemala,1091
2020-07-26,Guatemala,1209
2020-07-27,Guatemala,561
2020-07-28,Guatemala,6
2020-07-29,Guatemala,1392
2020-07-30,Guatemala,1154
2020-07-31,Guatemala,1221
2020-08-01,Guatemala,963
2020-08-02,Guatemala,1190
2020-08-03,Guatemala,327
2020-08-04,Guatemala,236
2020-08-05,Guatemala,823
2020-08-06,Guatemala,1144
2020-08-07,Guatemala,830
2020-08-08,Guatemala,931
2020-08-09,Guatemala,919
2020-08-10,Guatemala,416
2020-08-11,Guatemala,382
2020-08-12,Guatemala,979
2020-08-13,Guatemala,1123
2020-08-14,Guatemala,1195
2020-08-15,Guatemala,1144
2020-08-16,Guatemala,885
2020-08-17,Guatemala,249
2020-08-18,Guatemala,382
2020-08-19,Guatemala,903
2020-08-20,Guatemala,1034
2020-08-21,Guatemala,1102
2020-08-22,Guatemala,958
2020-08-23,Guatemala,915
2020-08-24,Guatemala,332
2020-08-25,Guatemala,345
2020-08-26,Guatemala,1118
2020-08-27,Guatemala,1063
2020-08-28,Guatemala,1142
2020-08-29,Guatemala,1065
2020-08-30,Guatemala,758
2020-08-31,Guatemala,233
2020-09-01,Guatemala,162
2020-09-02,Guatemala,819
2020-09-03,Guatemala,751
2020-09-04,Guatemala,714
2020-09-05,Guatemala,682
2020-09-06,Guatemala,441
2020-09-07,Guatemala,202
2020-09-08,Guatemala,145
2020-09-09,Guatemala,893
2020-09-10,Guatemala,901
2020-09-11,Guatemala,684
2020-09-12,Guatemala,703
2020-09-13,Guatemala,649
2020-09-14,Guatemala,251
2020-09-15,Guatemala,263
2020-09-16,Guatemala,512
2020-09-17,Guatemala,240
2020-09-18,Guatemala,740
2020-09-19,Guatemala,680
2020-09-20,Guatemala,808
2020-09-21,Guatemala,292
2020-09-22,Guatemala,237
2020-09-23,Guatemala,942
2020-09-24,Guatemala,819
2020-09-25,Guatemala,491
2020-09-26,Guatemala,945
2020-09-27,Guatemala,824
2020-09-28,Guatemala,390
2020-09-29,Guatemala,171
2020-09-30,Guatemala,705
2020-10-01,Guatemala,778
2020-10-02,Guatemala,663
2020-10-03,Guatemala,681
2020-10-04,Guatemala,658
2020-10-05,Guatemala,215
2020-10-06,Guatemala,219
2020-10-07,Guatemala,688
2020-10-08,Guatemala,834
2020-10-09,Guatemala,776
2020-10-10,Guatemala,455
2020-10-11,Guatemala,609
2020-10-12,Guatemala,171
2020-10-13,Guatemala,111
2020-10-14,Guatemala,554
2020-10-15,Guatemala,714
2020-10-16,Guatemala,671
2020-10-17,Guatemala,666
2020-10-18,Guatemala,597
2020-10-19,Guatemala,332
2020-10-20,Guatemala,239
2020-10-21,Guatemala,620
2020-10-22,Guatemala,196
2020-10-23,Guatemala,757
2020-10-24,Guatemala,730
2020-10-25,Guatemala,730
2020-10-26,Guatemala,155
2020-10-27,Guatemala,107
2020-10-28,Guatemala,677
2020-10-29,Guatemala,749
2020-10-30,Guatemala,470
2020-10-31,Guatemala,549
2020-11-01,Guatemala,600
2020-11-02,Guatemala,165
2020-11-03,Guatemala,0
2020-11-04,Guatemala,379
2020-11-05,Guatemala,664
2020-11-06,Guatemala,702
2020-11-07,Guatemala,653
2020-11-08,Guatemala,548
2020-11-09,Guatemala,212
2020-11-10,Guatemala,98
2020-11-11,Guatemala,769
2020-11-12,Guatemala,682
2020-11-13,Guatemala,732
2020-11-14,Guatemala,580
2020-11-15,Guatemala,596
2020-11-16,Guatemala,166
2020-11-17,Guatemala,147
2020-11-18,Guatemala,698
2020-11-19,Guatemala,651
2020-11-20,Guatemala,685
2020-11-21,Guatemala,691
2020-11-22,Guatemala,660
2020-11-23,Guatemala,212
2020-11-24,Guatemala,93
2020-11-25,Guatemala,627
2020-11-26,Guatemala,640
2020-11-27,Guatemala,696
2020-11-28,Guatemala,447
2020-11-29,Guatemala,666
2020-11-30,Guatemala,173
2020-12-01,Guatemala,91
2020-12-02,Guatemala,712
2020-12-03,Guatemala,686
2020-12-04,Guatemala,593
2020-12-05,Guatemala,752
2020-12-06,Guatemala,547
2020-12-07,Guatemala,198
2020-12-08,Guatemala,124
2020-12-09,Guatemala,799
2020-12-10,Guatemala,654
2020-12-11,Guatemala,659
2020-12-12,Guatemala,755
2020-12-13,Guatemala,558
2020-12-14,Guatemala,183
2020-12-15,Guatemala,123
2020-12-16,Guatemala,677
2020-12-17,Guatemala,746
2020-12-18,Guatemala,607
2020-12-19,Guatemala,627
2020-12-20,Guatemala,533
2020-12-21,Guatemala,170
2020-12-22,Guatemala,102
2020-12-23,Guatemala,734
2020-12-24,Guatemala,655
2020-12-25,Guatemala,638
2020-12-26,Guatemala,186
2020-12-27,Guatemala,91
2020-12-28,Guatemala,138
2020-12-29,Guatemala,132
2020-12-30,Guatemala,846
2020-12-31,Guatemala,879
2021-01-01,Guatemala,846
2021-01-02,Guatemala,224
2021-01-03,Guatemala,80
2021-01-04,Guatemala,159
2021-01-05,Guatemala,181
2021-01-06,Guatemala,763
2021-01-07,Guatemala,783
2021-01-08,Guatemala,872
2021-01-09,Guatemala,990
2021-01-10,Guatemala,1063
2021-01-11,Guatemala,116
2021-01-12,Guatemala,717
2021-01-13,Guatemala,1044
2021-01-14,Guatemala,982
2021-01-15,Guatemala,951
2021-01-16,Guatemala,623
2021-01-17,Guatemala,1038
2021-01-18,Guatemala,290
2021-01-19,Guatemala,258
2021-01-20,Guatemala,1131
2021-01-21,Guatemala,1047
2021-01-22,Guatemala,1071
